日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2019年11月13日,晴/晴,6℃/-5℃,西北风3-4级/西北风3-4级,jinzhong
2019年11月14日,晴/晴,16℃/-6℃,西风1-2级/西风1-2级,jinzhong
2019年11月15日,晴/晴,15℃/0℃,西风3-4级/西风3-4级,jinzhong
2019年11月16日,多云/小雨,14℃/2℃,东南风3-4级/东南风3-4级,jinzhong
2019年11月17日,多云/晴,5℃/-7℃,西北风4-5级/西北风4-5级,jinzhong
2019年11月18日,晴/晴,5℃/-8℃,西南风3-4级/西南风3-4级,jinzhong
2019年11月19日,晴/多云,10℃/-4℃,西南风1-2级/西南风1-2级,jinzhong
2019年11月20日,多云/多云,12℃/0℃,西南风1-2级/西南风1-2级,jinzhong
2019年11月21日,晴/晴,12℃/0℃,西南风1-2级/西南风1-2级,jinzhong
2019年11月22日,多云/多云,13℃/-1℃,西南风1-2级/西南风1-2级,jinzhong
2019年11月23日,晴/雨夹雪,9℃/0℃,北风3-4级/北风3-4级,jinzhong
2019年11月24日,晴/晴,4℃/-12℃,西北风3-4级/西北风3-4级,jinzhong
2019年11月25日,晴/晴,1℃/-11℃,西南风1-2级/西南风1-2级,jinzhong
2019年11月26日,晴/晴,6℃/-5℃,东北风1-2级/东北风1-2级,jinzhong
2019年11月27日,晴/晴,2℃/-5℃,东风3-4级/东风3-4级,jinzhong
2019年11月28日,晴/阴,4℃/-4℃,南风1-2级/南风1-2级,jinzhong
2019年11月29日,雨夹雪/小雪,2℃/-4℃,南风1-2级/南风1-2级,jinzhong
2019年11月30日,多云/多云,5℃/-6℃,西北风1-2级/西北风1-2级,jinzhong
2019年12月01日,晴/晴,5℃/-11℃,西北风3-4级/西北风3-4级,jinzhong
2019年12月02日,晴/晴,4℃/-9℃,西风3-4级/西风3-4级,jinzhong
2019年12月03日,晴/晴,7℃/-6℃,西北风3-4级/西北风3-4级,jinzhong
2019年12月04日,晴/晴,7℃/-5℃,西风3-4级/西风3-4级,jinzhong
2019年12月05日,晴/晴,6℃/-6℃,东南风1-2级/东南风1-2级,jinzhong
2019年12月06日,晴/晴,5℃/-9℃,西风1-2级/西风1-2级,jinzhong
2019年12月07日,晴/晴,7℃/-9℃,西南风1-2级/西南风1-2级,jinzhong
2019年12月08日,晴/晴,8℃/-4℃,西风3-4级/西风3-4级,jinzhong
2019年12月09日,多云/晴,9℃/-3℃,西风1-2级/西风1-2级,jinzhong
2019年12月10日,晴/晴,8℃/-6℃,西北风3-4级/西北风3-4级,jinzhong
2019年12月11日,晴/晴,8℃/-6℃,西北风1-2级/西北风1-2级,jinzhong
2019年12月12日,晴/多云,7℃/-5℃,西南风1-2级/西南风1-2级,jinzhong
2019年12月13日,晴/多云,9℃/-5℃,西北风1-2级/西北风1-2级,jinzhong
2019年12月14日,小雨/多云,5℃/-3℃,南风1-2级/南风1-2级,jinzhong
2019年12月15日,雨夹雪/小雨,2℃/-1℃,东南风1-2级/东南风1-2级,jinzhong
2019年12月16日,晴/晴,9℃/-5℃,西北风3-4级/西北风3-4级,jinzhong
2019年12月17日,晴/晴,5℃/-7℃,西北风3-4级/西北风3-4级,jinzhong
2019年12月18日,晴/晴,4℃/-7℃,西风1-2级/西风1-2级,jinzhong
2019年12月19日,晴/晴,4℃/-8℃,西风1-2级/西风1-2级,jinzhong
2019年12月20日,晴/晴,5℃/-7℃,西南风1-2级/西南风1-2级,jinzhong
2019年12月21日,晴/晴,7℃/-7℃,西南风1-2级/西南风1-2级,jinzhong
2019年12月22日,晴/晴,7℃/-8℃,西风1-2级/西风1-2级,jinzhong
2019年12月23日,晴/多云,4℃/-4℃,东南风1-2级/东南风1-2级,jinzhong
2019年12月24日,多云/多云,4℃/-5℃,西南风3-4级/西南风3-4级,jinzhong
2019年12月25日,晴/晴,5℃/-7℃,西北风1-2级/西北风1-2级,jinzhong
2019年12月26日,晴/晴,1℃/-10℃,西风3-4级/西风3-4级,jinzhong
2019年12月27日,晴/晴,7℃/-7℃,西风1-2级/西风1-2级,jinzhong
2019年12月28日,晴/晴,8℃/-4℃,西南风1-2级/西南风1-2级,jinzhong
2019年12月29日,晴/晴,8℃/-7℃,西北风1-2级/西北风1-2级,jinzhong
2019年12月30日,晴/晴,-1℃/-15℃,西北风3-4级/西北风3-4级,jinzhong
2019年12月31日,晴/晴,1℃/-18℃,西南风1-2级/西南风1-2级,jinzhong
2020年01月01日,晴/多云,5℃/-9℃,西风1-2级/西风1-2级,jinzhong
2020年01月02日,晴/晴,6℃/-7℃,西北风1-2级/西北风1-2级,jinzhong
2020年01月03日,多云/晴,8℃/-5℃,西风1-2级/西风1-2级,jinzhong
2020年01月04日,多云/小雪,8℃/-6℃,东风3-4级/东风3-4级,jinzhong
2020年01月05日,小雨/雨夹雪,2℃/-3℃,东风3-4级/东风3-4级,jinzhong
2020年01月06日,多云/小雪,4℃/-4℃,东北风3-4级/东北风3-4级,jinzhong
2020年01月07日,小雪/晴,1℃/-7℃,东北风1-2级/东北风1-2级,jinzhong
2020年01月08日,晴/晴,4℃/-6℃,西南风1-2级/西南风1-2级,jinzhong
2020年01月09日,多云/多云,3℃/-6℃,西风1-2级/西风1-2级,jinzhong
2020年01月10日,晴/多云,3℃/-7℃,北风1-2级/北风1-2级,jinzhong
2020年01月11日,晴/晴,2℃/-10℃,西南风1-2级/西南风1-2级,jinzhong
2020年01月12日,晴/晴,2℃/-10℃,西风1-2级/西风1-2级,jinzhong
2020年01月13日,晴/晴,0℃/-13℃,西北风3-4级/西北风3-4级,jinzhong
2020年01月14日,晴/晴,0℃/-8℃,西南风1-2级/西南风1-2级,jinzhong
2020年01月15日,多云/多云,1℃/-14℃,东北风1-2级/东北风1-2级,jinzhong
2020年01月16日,晴/晴,1℃/-8℃,东风1-2级/东风1-2级,jinzhong
2020年01月17日,晴/晴,4℃/-9℃,西北风1-2级/西北风1-2级,jinzhong
2020年01月18日,多云/晴,5℃/-10℃,西北风3-4级/西北风3-4级,jinzhong
2020年01月19日,晴/晴,4℃/-9℃,西风3-4级/西风3-4级,jinzhong
2020年01月20日,晴/多云,5℃/-10℃,西风1-2级/西风1-2级,jinzhong
2020年01月21日,晴/晴,6℃/-7℃,西南风1-2级/西南风1-2级,jinzhong
2020年01月22日,晴/晴,7℃/-6℃,西风1-2级/西风1-2级,jinzhong
2020年01月23日,晴/晴,8℃/-7℃,东风3-4级/东风3-4级,jinzhong
2020年01月24日,晴/晴,5℃/-6℃,东南风3-4级/东南风3-4级,jinzhong
2020年01月25日,晴/晴,6℃/-5℃,东风1-2级/东风1-2级,jinzhong
2020年01月26日,小雨/小雪,3℃/-5℃,东风3-4级/东风3-4级,jinzhong
2020年01月27日,多云/晴,4℃/-6℃,西北风1-2级/西北风1-2级,jinzhong
2020年01月28日,晴/晴,5℃/-5℃,西北风1-2级/西北风1-2级,jinzhong
2020年01月29日,晴/晴,5℃/-6℃,西北风1-2级/西北风1-2级,jinzhong
2020年01月30日,晴/晴,6℃/-8℃,西风1-2级/西风1-2级,jinzhong
2020年01月31日,晴/晴,9℃/-4℃,西风1-2级/西风1-2级,jinzhong
2020年02月01日,小雨/小雪,5℃/-2℃,东南风3-4级/东南风3-4级,jinzhong
2020年02月02日,晴/晴,5℃/-8℃,西北风4-5级/西北风4-5级,jinzhong
2020年02月03日,晴/晴,4℃/-9℃,西南风1-2级/西南风1-2级,jinzhong
2020年02月04日,晴/晴,5℃/-6℃,东南风3-4级/东南风3-4级,jinzhong
2020年02月05日,多云/多云,0℃/-5℃,东南风3-4级/东南风3-4级,jinzhong
2020年02月06日,多云/晴,2℃/-7℃,西南风3-4级/西南风3-4级,jinzhong
2020年02月07日,晴/晴,7℃/-5℃,西南风1-2级/西南风1-2级,jinzhong
2020年02月08日,晴/晴,8℃/-7℃,西风1-2级/西风1-2级,jinzhong
2020年02月09日,晴/晴,11℃/-6℃,西风1-2级/西风1-2级,jinzhong
2020年02月10日,晴/晴,10℃/-6℃,西南风1-2级/西南风1-2级,jinzhong
2020年02月11日,晴/晴,12℃/-3℃,西南风1-2级/西南风1-2级,jinzhong
2020年02月12日,晴/晴,11℃/-5℃,西南风1-2级/西南风1-2级,jinzhong
2020年02月13日,晴/晴,11℃/-1℃,西风3-4级/西风3-4级,jinzhong
2020年02月14日,多云/晴,4℃/-7℃,西北风3-4级/西北风3-4级,jinzhong
2020年02月15日,晴/晴,-2℃/-12℃,西北风3-4级/西北风3-4级,jinzhong
2020年02月16日,晴/晴,3℃/-9℃,西北风3-4级/西北风3-4级,jinzhong
2020年02月17日,晴/晴,7℃/-8℃,西北风1-2级/西北风1-2级,jinzhong
2020年02月18日,晴/晴,9℃/-7℃,西风1-2级/西风1-2级,jinzhong
2020年02月19日,晴/晴,11℃/-3℃,西风1-2级/西风1-2级,jinzhong
2020年02月20日,多云/多云,11℃/-3℃,西风1-2级/西风1-2级,jinzhong
2020年02月21日,晴/晴,8℃/-7℃,西北风4-5级/西北风4-5级,jinzhong
2020年02月22日,晴/晴,9℃/-5℃,西风1-2级/西风1-2级,jinzhong
2020年02月23日,晴/多云,15℃/-2℃,西南风1-2级/西南风1-2级,jinzhong
2020年02月24日,小雨/晴,8℃/-1℃,西风1-2级/西风1-2级,jinzhong
2020年02月25日,晴/晴,15℃/0℃,西风1-2级/西风1-2级,jinzhong
2020年02月26日,多云/小雪,9℃/-1℃,东风3-4级/东风3-4级,jinzhong
2020年02月27日,小雨/小雨,6℃/-1℃,南风1-2级/南风1-2级,jinzhong
2020年02月28日,晴/晴,14℃/-1℃,西风1-2级/西风1-2级,jinzhong
2020年02月29日,晴/晴,16℃/-1℃,西北风3-4级/西北风3-4级,jinzhong
2020年03月01日,晴/晴,9℃/-5℃,西北风3-4级/西北风3-4级,jinzhong
2020年03月02日,晴/晴,10℃/-5℃,西北风3-4级/西北风3-4级,jinzhong
2020年03月03日,晴/晴,7℃/-7℃,西北风3-4级/西北风3-4级,jinzhong
2020年03月04日,晴/晴,8℃/-5℃,东风3-4级/东风3-4级,jinzhong
2020年03月05日,晴/晴,11℃/-4℃,西南风3-4级/西南风3-4级,jinzhong
2020年03月06日,多云/晴,16℃/-3℃,西北风3-4级/西北风3-4级,jinzhong
2020年03月07日,晴/多云,16℃/0℃,西南风3-4级/西南风3-4级,jinzhong
2020年03月08日,小雨/小雨,9℃/2℃,南风1-2级/南风1-2级,jinzhong
2020年03月09日,晴/晴,11℃/-3℃,西北风3-4级/西北风3-4级,jinzhong
2020年03月10日,晴/晴,11℃/-4℃,西北风3-4级/西北风3-4级,jinzhong
2020年03月11日,晴/晴,17℃/-1℃,西风3-4级/西风3-4级,jinzhong
2020年03月12日,多云/晴,18℃/-3℃,东风3-4级/东风3-4级,jinzhong
2020年03月13日,晴/晴,9℃/-3℃,西北风3-4级/西北风3-4级,jinzhong
2020年03月14日,晴/晴,13℃/-4℃,西北风4-5级/西北风4-5级,jinzhong
2020年03月15日,晴/阴,18℃/0℃,西南风1-2级/西南风1-2级,jinzhong
2020年03月16日,阴/晴,20℃/0℃,西风3-4级/西风3-4级,jinzhong
2020年03月17日,晴/晴,20℃/0℃,西北风3-4级/西北风3-4级,jinzhong
2020年03月18日,晴/晴,20℃/-4℃,西北风5-6级/西北风5-6级,jinzhong
2020年03月19日,晴/晴,20℃/-1℃,西风3-4级/西风3-4级,jinzhong
2020年03月20日,晴/阴,22℃/5℃,东北风3-4级/东北风3-4级,jinzhong
2020年03月21日,多云/晴,24℃/2℃,西北风1-2级/西北风1-2级,jinzhong
2020年03月22日,晴/晴,20℃/1℃,南风1-2级/南风1-2级,jinzhong
2020年03月23日,多云/小雨,21℃/8℃,东南风3-4级/东南风3-4级,jinzhong
2020年03月24日,晴/多云,23℃/9℃,西南风3-4级/西南风3-4级,jinzhong
2020年03月25日,晴/小雨,23℃/8℃,东南风3-4级/东南风3-4级,jinzhong
2020年03月26日,小雨/多云,8℃/-1℃,北风3-4级/北风3-4级,jinzhong
2020年03月27日,多云/晴,11℃/-3℃,北风3-4级/北风3-4级,jinzhong
2020年03月28日,多云/多云,12℃/-2℃,西南风3-4级/西南风3-4级,jinzhong
2020年03月29日,晴/多云,14℃/0℃,西南风1-2级/西南风1-2级,jinzhong
2020年03月30日,阴/晴,18℃/2℃,南风1-2级/南风1-2级,jinzhong
2020年03月31日,小雨/小雨,20℃/0℃,东北风5-6级/东北风5-6级,jinzhong
2020年04月01日,小雨/小雨,8℃/1℃,东风3-4级/东风3-4级,jinzhong
2020年04月02日,晴/晴,13℃/0℃,东北风3-4级/东北风3-4级,jinzhong
2020年04月03日,晴/晴,19℃/3℃,东北风3-4级/东北风3-4级,jinzhong
2020年04月04日,晴/多云,17℃/1℃,西南风3-4级/西南风3-4级,jinzhong
2020年04月05日,多云/多云,19℃/4℃,西南风3-4级/西南风3-4级,jinzhong
2020年04月06日,晴/多云,22℃/6℃,东北风1-2级/东北风1-2级,jinzhong
2020年04月07日,小雨/多云,21℃/4℃,西南风3-4级/西南风3-4级,jinzhong
2020年04月08日,小雨/小雨,20℃/4℃,西南风3-4级/西南风3-4级,jinzhong
2020年04月09日,小雨/小雨,6℃/1℃,东风3-4级/东风3-4级,jinzhong
2020年04月10日,小雨/晴,7℃/-2℃,东北风1-2级/东北风1-2级,jinzhong
2020年04月11日,多云/晴,15℃/0℃,东北风3-4级/东北风3-4级,jinzhong
2020年04月12日,晴/晴,19℃/1℃,东北风3-4级/东北风3-4级,jinzhong
2020年04月13日,晴/晴,22℃/4℃,西南风1-2级/西南风1-2级,jinzhong
2020年04月14日,多云/晴,22℃/7℃,西南风1-2级/西南风1-2级,jinzhong
2020年04月15日,阴/晴,25℃/6℃,东北风3-4级/东北风3-4级,jinzhong
2020年04月16日,晴/晴,18℃/1℃,东北风4-5级/东北风4-5级,jinzhong
2020年04月17日,晴/多云,18℃/6℃,东北风3-4级/东北风3-4级,jinzhong
2020年04月18日,小雨/小雨,18℃/6℃,西南风3-4级/西南风3-4级,jinzhong
2020年04月19日,晴/晴,22℃/2℃,西北风3-4级/西北风3-4级,jinzhong
2020年04月20日,多云/多云,17℃/0℃,西北风3-4级/西北风3-4级,jinzhong
2020年04月21日,多云/晴,18℃/-4℃,东北风3-4级/东北风3-4级,jinzhong
2020年04月22日,晴/晴,14℃/-2℃,北风3-4级/北风3-4级,jinzhong
2020年04月23日,晴/晴,15℃/-2℃,东北风3-4级/东北风3-4级,jinzhong
2020年04月24日,晴/晴,22℃/5℃,西北风3-4级/西北风3-4级,jinzhong
2020年04月25日,晴/晴,23℃/5℃,西北风3-4级/西北风3-4级,jinzhong
2020年04月26日,晴/多云,24℃/5℃,西北风4-5级/西北风4-5级,jinzhong
2020年04月27日,晴/晴,23℃/7℃,西南风1-2级/西南风1-2级,jinzhong
2020年04月28日,晴/晴,26℃/10℃,西南风1-2级/西南风1-2级,jinzhong
2020年04月29日,晴/晴,29℃/12℃,西南风1-2级/西南风1-2级,jinzhong
2020年04月30日,晴/晴,33℃/16℃,西北风1-2级/西北风1-2级,jinzhong
2020年05月01日,晴/晴,34℃/12℃,西南风1-2级/西南风1-2级,jinzhong
2020年05月02日,晴/晴,34℃/15℃,西风3-4级/西风3-4级,jinzhong
2020年05月03日,晴/阴,35℃/13℃,东风4-5级/东风4-5级,jinzhong
2020年05月04日,小雨/小雨,16℃/5℃,东风4-5级/东风4-5级,jinzhong
2020年05月05日,晴/多云,24℃/8℃,东风3-4级/东风3-4级,jinzhong
2020年05月06日,多云/小雨,28℃/14℃,东南风3-4级/东南风3-4级,jinzhong
2020年05月07日,中雨/小雨,16℃/13℃,南风1-2级/南风1-2级,jinzhong
2020年05月08日,小雨/多云,17℃/7℃,东北风3-4级/东北风3-4级,jinzhong
2020年05月09日,多云/晴,19℃/6℃,西北风3-4级/西北风3-4级,jinzhong
2020年05月10日,晴/小雨,26℃/2℃,西风3-4级/西风3-4级,jinzhong
2020年05月11日,晴/晴,24℃/7℃,西北风4-5级/西北风4-5级,jinzhong
2020年05月12日,晴/多云,28℃/7℃,西风3-4级/西风3-4级,jinzhong
2020年05月13日,多云/多云,29℃/14℃,西南风3-4级/西南风3-4级,jinzhong
2020年05月14日,多云/晴,29℃/13℃,西风3-4级/西风3-4级,jinzhong
2020年05月15日,多云/晴,32℃/14℃,西南风3-4级/西南风3-4级,jinzhong
2020年05月16日,晴/晴,28℃/6℃,西北风4-5级/西北风4-5级,jinzhong
2020年05月17日,晴/晴,26℃/8℃,西北风4-5级/西北风4-5级,jinzhong
2020年05月18日,晴/晴,26℃/5℃,北风3-4级/北风3-4级,jinzhong
2020年05月19日,晴/晴,27℃/11℃,南风3-4级/南风3-4级,jinzhong
2020年05月20日,晴/多云,30℃/14℃,南风3-4级/南风3-4级,jinzhong
2020年05月21日,小雨/晴,32℃/6℃,西风3-4级/西风3-4级,jinzhong
2020年05月22日,晴/多云,29℃/15℃,西风3-4级/西风3-4级,jinzhong
2020年05月23日,晴/多云,23℃/8℃,西北风3-4级/西北风3-4级,jinzhong
2020年05月24日,阴/多云,26℃/10℃,西南风3-4级/西南风3-4级,jinzhong
2020年05月25日,多云/晴,27℃/10℃,西风4-5级/西风4-5级,jinzhong
2020年05月26日,多云/晴,24℃/9℃,西北风3-4级/西北风3-4级,jinzhong
2020年05月27日,多云/晴,27℃/11℃,西北风3-4级/西北风3-4级,jinzhong
2020年05月28日,晴/晴,31℃/10℃,西南风3-4级/西南风3-4级,jinzhong
2020年05月29日,多云/多云,32℃/13℃,南风3-4级/南风3-4级,jinzhong
2020年05月30日,小雨/阴,25℃/13℃,西南风1-2级/西南风1-2级,jinzhong
2020年05月31日,晴/晴,29℃/8℃,西北风3-4级/西北风3-4级,jinzhong
2020年06月01日,小雨/多云,31℃/11℃,西北风4-5级/西北风4-5级,jinzhong
2020年06月02日,晴/晴,30℃/11℃,西风3-4级/西风3-4级,jinzhong
2020年06月03日,晴/晴,35℃/15℃,西北风3-4级/西北风3-4级,jinzhong
2020年06月04日,晴/晴,33℃/14℃,东风3-4级/东风3-4级,jinzhong
2020年06月05日,多云/晴,33℃/12℃,东风3-4级/东风3-4级,jinzhong
2020年06月06日,晴/多云,35℃/13℃,南风3-4级/南风3-4级,jinzhong
2020年06月07日,晴/多云,33℃/13℃,南风3-4级/南风3-4级,jinzhong
2020年06月08日,阴/多云,30℃/16℃,南风1-2级/南风1-2级,jinzhong
2020年06月09日,阴/晴,27℃/13℃,东南风3-4级/东南风3-4级,jinzhong
2020年06月10日,多云/阴,31℃/18℃,东南风3-4级/东南风3-4级,jinzhong
2020年06月11日,小雨/小雨,27℃/14℃,东风1-2级/东风1-2级,jinzhong
2020年06月12日,多云/多云,29℃/19℃,东南风3-4级/东南风3-4级,jinzhong
2020年06月13日,多云/多云,32℃/15℃,西北风1-2级/西北风1-2级,jinzhong
2020年06月14日,晴/晴,30℃/16℃,南风1-2级/南风1-2级,jinzhong
2020年06月15日,阴/多云,31℃/16℃,西南风1-2级/西南风1-2级,jinzhong
2020年06月16日,小雨/阴,25℃/15℃,南风1-2级/南风1-2级,jinzhong
2020年06月17日,阴/多云,26℃/13℃,东风1-2级/东风1-2级,jinzhong
2020年06月18日,多云/多云,30℃/17℃,东南风3-4级/东南风3-4级,jinzhong
2020年06月19日,多云/多云,32℃/18℃,南风1-2级/南风1-2级,jinzhong
2020年06月20日,多云/晴,32℃/18℃,东南风3-4级/东南风3-4级,jinzhong
2020年06月21日,阴/多云,31℃/18℃,东风3-4级/东风3-4级,jinzhong
2020年06月22日,多云/多云,28℃/19℃,东风3-4级/东风3-4级,jinzhong
2020年06月23日,阴/晴,24℃/16℃,东南风1-2级/东南风1-2级,jinzhong
2020年06月24日,小雨/多云,32℃/16℃,南风1-2级/南风1-2级,jinzhong
2020年06月25日,晴/多云,31℃/13℃,西南风1-2级/西南风1-2级,jinzhong
2020年06月26日,阴/多云,27℃/13℃,西南风3-4级/西南风3-4级,jinzhong
2020年06月27日,晴/多云,33℃/16℃,东风3-4级/东风3-4级,jinzhong
2020年06月28日,小雨/小雨,27℃/19℃,东南风1-2级/东南风1-2级,jinzhong
2020年06月29日,小雨/小雨,29℃/16℃,西南风1-2级/西南风1-2级,jinzhong
2020年06月30日,小雨/多云,26℃/16℃,东北风1-2级/东北风1-2级,jinzhong
2020年07月01日,阴/小雨,31℃/17℃,东风1-2级/东风1-2级,jinzhong
2020年07月02日,小雨/阴,25℃/19℃,东南风3-4级/东南风3-4级,jinzhong
2020年07月03日,小雨/小雨,29℃/16℃,东风3-4级/东风3-4级,jinzhong
2020年07月04日,小雨/晴,29℃/15℃,西风3-4级/西风3-4级,jinzhong
2020年07月04日,小雨/晴,29℃/15℃,西风3-4级/西风3-4级,jinzhong
2020年07月05日,晴/多云,33℃/16℃,西风1-2级/西风1-2级,jinzhong
2020年07月05日,晴/多云,33℃/16℃,西风1-2级/西风1-2级,jinzhong
2020年07月06日,小雨/晴,33℃/16℃,北风3-4级/北风3-4级,jinzhong
2020年07月07日,小雨/阴,33℃/18℃,东风3-4级/东风3-4级,jinzhong
2020年07月08日,中雨/中雨,31℃/18℃,南风1-2级/南风1-2级,jinzhong
2020年07月09日,雷阵雨/雷阵雨,30℃/18℃,西南风3-4级/西南风3-4级,jinzhong
2020年07月10日,小雨/阴,30℃/18℃,西南风1-2级/西南风1-2级,jinzhong
2020年07月11日,小雨/中雨,27℃/17℃,东风3-4级/东风3-4级,jinzhong
2020年07月12日,小雨/多云,22℃/14℃,东风3-4级/东风3-4级,jinzhong
2020年07月13日,晴/阴,28℃/18℃,东北风3-4级/东北风3-4级,jinzhong
2020年07月14日,小雨/晴,28℃/17℃,西南风3-4级/西南风3-4级,jinzhong
2020年07月15日,小雨/多云,30℃/19℃,南风1-2级/南风1-2级,jinzhong
2020年07月16日,小雨/小雨,29℃/19℃,东南风1-2级/东南风1-2级,jinzhong
2020年07月17日,中雨/小雨,27℃/18℃,西北风3-4级/西北风3-4级,jinzhong
2020年07月18日,小雨/小雨,28℃/17℃,西风1-2级/西风1-2级,jinzhong
2020年07月19日,晴/晴,29℃/14℃,北风1-2级/北风1-2级,jinzhong
2020年07月20日,晴/多云,32℃/17℃,西南风1-2级/西南风1-2级,jinzhong
2020年07月21日,多云/多云,31℃/16℃,东南风3-4级/东南风3-4级,jinzhong
2020年07月22日,多云/多云,26℃/17℃,东风3-4级/东风3-4级,jinzhong
2020年07月23日,多云/多云,29℃/15℃,东风3-4级/东风3-4级,jinzhong
2020年07月24日,晴/多云,31℃/18℃,东北风3-4级/东北风3-4级,jinzhong
2020年07月25日,小雨/小雨,27℃/19℃,西风1-2级/西风1-2级,jinzhong
2020年07月26日,中雨/小雨,28℃/19℃,东南风3-4级/东南风3-4级,jinzhong
2020年07月27日,小雨/多云,30℃/17℃,东北风3-4级/东北风3-4级,jinzhong
2020年07月28日,中雨/小雨,32℃/19℃,北风3-4级/北风3-4级,jinzhong
2020年07月29日,小雨/多云,30℃/20℃,东风3-4级/东风3-4级,jinzhong
2020年07月30日,多云/晴,32℃/19℃,东风3-4级/东风3-4级,jinzhong
2020年07月31日,晴/多云,32℃/20℃,东风1-2级/东风1-2级,jinzhong
2020年08月01日,雷阵雨/小雨,31℃/20℃,东南风3-4级/东南风3-4级,jinzhong
2020年08月02日,晴/多云,33℃/22℃,西南风1-2级/西南风1-2级,jinzhong
2020年08月03日,阴/晴,32℃/20℃,东风3-4级/东风3-4级,jinzhong
2020年08月04日,小雨/中雨,29℃/22℃,东北风3-4级/东北风3-4级,jinzhong
2020年08月05日,中雨/大雨,24℃/22℃,东风4-5级/东风4-5级,jinzhong
2020年08月06日,大雨/阴,20℃/17℃,东北风3-4级/东北风3-4级,jinzhong
2020年08月07日,多云/多云,28℃/19℃,东北风3-4级/东北风3-4级,jinzhong
2020年08月08日,多云/多云,30℃/19℃,西南风1-2级/西南风1-2级,jinzhong
2020年08月09日,晴/晴,31℃/17℃,南风3-4级/南风3-4级,jinzhong
2020年08月10日,小雨/多云,33℃/20℃,东风3-4级/东风3-4级,jinzhong
2020年08月11日,阴/小雨,29℃/21℃,东风3-4级/东风3-4级,jinzhong
2020年08月12日,小雨/小雨,27℃/20℃,西北风3-4级/西北风3-4级,jinzhong
2020年08月13日,晴/晴,31℃/19℃,西南风3-4级/西南风3-4级,jinzhong
2020年08月14日,晴/中雨,30℃/21℃,东南风3-4级/东南风3-4级,jinzhong
2020年08月15日,小雨/小雨,25℃/19℃,东北风3-4级/东北风3-4级,jinzhong
2020年08月16日,中雨/小雨,22℃/16℃,东北风3-4级/东北风3-4级,jinzhong
2020年08月17日,阴/阴,27℃/20℃,东南风3-4级/东南风3-4级,jinzhong
2020年08月18日,小雨/小雨,23℃/15℃,西北风3-4级/西北风3-4级,jinzhong
2020年08月19日,中雨/中雨,20℃/18℃,东北风3-4级/东北风3-4级,jinzhong
2020年08月20日,多云/晴,26℃/17℃,东北风3-4级/东北风3-4级,jinzhong
2020年08月21日,多云/阴,24℃/15℃,东南风3-4级/东南风3-4级,jinzhong
2020年08月22日,多云/阴,24℃/17℃,南风3-4级/南风3-4级,jinzhong
2020年08月23日,小雨/中雨,25℃/17℃,西南风1-2级/西南风1-2级,jinzhong
2020年08月24日,晴/阴,27℃/14℃,西北风3-4级/西北风3-4级,jinzhong
2020年08月25日,多云/晴,29℃/16℃,北风3-4级/北风3-4级,jinzhong
2020年08月26日,小雨/晴,29℃/14℃,东北风3-4级/东北风3-4级,jinzhong
2020年08月27日,晴/晴,29℃/15℃,东风1-2级/东风1-2级,jinzhong
2020年08月28日,晴/多云,30℃/16℃,东风3-4级/东风3-4级,jinzhong
2020年08月29日,多云/阴,31℃/17℃,东南风3-4级/东南风3-4级,jinzhong
2020年08月30日,多云/小雨,29℃/15℃,西南风1-2级/西南风1-2级,jinzhong
2020年08月31日,小雨/晴,23℃/11℃,北风1-2级/北风1-2级,jinzhong
2020年09月01日,阴/晴,28℃/11℃,西南风1-2级/西南风1-2级,jinzhong
2020年09月02日,晴/晴,24℃/9℃,北风1-2级/北风1-2级,jinzhong
2020年09月03日,多云/晴,25℃/9℃,西北风1-2级/西北风1-2级,jinzhong
2020年09月04日,晴/阴,29℃/12℃,西南风3-4级/西南风3-4级,jinzhong
2020年09月05日,阴/多云,28℃/13℃,西南风1-2级/西南风1-2级,jinzhong
2020年09月06日,晴/晴,28℃/11℃,东风1-2级/东风1-2级,jinzhong
2020年09月07日,多云/晴,29℃/13℃,北风1-2级/北风1-2级,jinzhong
2020年09月08日,晴/多云,28℃/14℃,东北风1-2级/东北风1-2级,jinzhong
2020年09月09日,多云/晴,27℃/11℃,东北风1-2级/东北风1-2级,jinzhong
2020年09月10日,晴/多云,29℃/11℃,东风3-4级/东风3-4级,jinzhong
2020年09月11日,多云/多云,27℃/11℃,东风3-4级/东风3-4级,jinzhong
2020年09月12日,多云/多云,25℃/13℃,东风3-4级/东风3-4级,jinzhong
2020年09月13日,小雨/小雨,23℃/15℃,南风1-2级/南风1-2级,jinzhong
2020年09月14日,小雨/中雨,23℃/15℃,东北风1-2级/东北风1-2级,jinzhong
2020年09月15日,小雨/晴,25℃/9℃,西北风1-2级/西北风1-2级,jinzhong
2020年09月16日,晴/多云,25℃/8℃,西风1-2级/西风1-2级,jinzhong
2020年09月17日,多云/晴,23℃/7℃,西风1-2级/西风1-2级,jinzhong
2020年09月18日,晴/晴,26℃/6℃,西南风1-2级/西南风1-2级,jinzhong
2020年09月19日,晴/晴,27℃/10℃,西南风1-2级/西南风1-2级,jinzhong
2020年09月20日,晴/多云,26℃/9℃,东南风1-2级/东南风1-2级,jinzhong
2020年09月21日,阴/多云,22℃/9℃,南风1-2级/南风1-2级,jinzhong
2020年09月22日,多云/小雨,22℃/13℃,东风1-2级/东风1-2级,jinzhong
